"RelativePath","Line","Integration","Text"
"SERVICES\InstantlyProviderCompatibilityService.js","93","Instantly","return { ok: res.ok, status: res.ok ? ""OK"" : ""HTTP_ERROR"", httpStatus: res.status, method, endpoint, url, data, message: res.ok ? ""Instantly API request succeeded."" : ""Instantly API request failed."" };"
"SERVICES\InstantlyProviderController.js","7","instantly","key: ""instantly"","
"SERVICES\InstantlyProviderController.js","8","Instantly","name: ""Instantly"","
"SERVICES\NamecheapProviderController.js","6","namecheap","key: ""namecheap"","
"SERVICES\NamecheapProviderController.js","7","Namecheap","name: ""Namecheap"","
"SERVICES\OutboundService.js","67","Google","...['sales','contracts','capture','federal','growth','partner'].map(n=>({Email:`${n}@pathwaysfederal.com`,Domain:'pathwaysfederal.com',Status:'Planned',Health:'Needs Creation',DailyLimit:'0',Warmup:'Not Started',AssignedUse:'Certification campaigns',NeedsAction:'Yes',NextAction:'Create Google Workspace user then add to Instantly',LastUpdated:last})),"
"SERVICES\OutboundService.js","68","Google","...['sales','contracts','capture','growth','partner'].map(n=>({Email:`${n}@pathwaystogc.com`,Domain:'pathwaystogc.com',Status:'Planned',Health:'Needs Creation',DailyLimit:'0',Warmup:'Not Started',AssignedUse:'Expiring/Expired campaigns',NeedsAction:'Yes',NextAction:'Create Google Workspace user then add to Instantly',LastUpdated:last})),"
"SERVICES\OutboundService.js","69","Google","...['sales','contracts','capture','growth','partner'].map(n=>({Email:`${n}@pathways2gc.co`,Domain:'pathways2gc.co',Status:'Planned',Health:'Needs Creation',DailyLimit:'0',Warmup:'Not Started',AssignedUse:'Experimental campaigns',NeedsAction:'Yes',NextAction:'Create Google Workspace user then add to Instantly',LastUpdated:last}))"
"SERVICES\OutboundService.js","73","Instantly","{Campaign:'GSA No Sales',Segment:'GSA No Sales',Domain:'pathwaysgsa.com',Status:'Needs Review',Health:'Unknown',BounceRate:'Unknown',ReplyRate:'Unknown',LeadStatus:'Needs Inventory Sync',NeedsAction:'Yes',NextAction:'Review Instantly campaign status and bounces',LastUpdated:last},"
"SERVICES\OutboundService.js","74","Instantly","{Campaign:'GSA Revenue',Segment:'GSA Revenue',Domain:'pathwaysgovcon.com',Status:'Needs Review',Health:'Unknown',BounceRate:'Unknown',ReplyRate:'Unknown',LeadStatus:'Needs Inventory Sync',NeedsAction:'Yes',NextAction:'Review Instantly campaign status and bounces',LastUpdated:last},"
"SERVICES\OutboundService.js","75","Instantly","{Campaign:'VA Revenue',Segment:'VA Revenue',Domain:'pathwaysgovcon.com',Status:'Needs Review',Health:'Unknown',BounceRate:'Unknown',ReplyRate:'Unknown',LeadStatus:'Needs Inventory Sync',NeedsAction:'Yes',NextAction:'Review Instantly campaign status and bounces',LastUpdated:last},"
"SERVICES\OutboundService.js","76","Instantly","{Campaign:'SAM',Segment:'SAM',Domain:'pathwaysgov.com',Status:'Needs Review',Health:'Unknown',BounceRate:'Unknown',ReplyRate:'Unknown',LeadStatus:'Needs Inventory Sync',NeedsAction:'Yes',NextAction:'Review Instantly campaign status and bounces',LastUpdated:last},"
"SERVICES\OutboundService.js","77","Instantly","{Campaign:'SBS',Segment:'SBS',Domain:'pathwaysgov.com',Status:'Needs Review',Health:'Unknown',BounceRate:'Unknown',ReplyRate:'Unknown',LeadStatus:'Needs Inventory Sync',NeedsAction:'Yes',NextAction:'Review Instantly campaign status and bounces',LastUpdated:last},"
"SERVICES\OutboundService.js","109","Instantly","if(!fs.existsSync(reportFile)) writeCsv(reportFile,[{Date:last.slice(0,10),OverallHealth:'Warning',ProductionInboxes:'9',PlannedInboxes:'16',DailyCapacity:'205',CampaignsNeedingReview:'5',ExpansionDomainsNeedingAction:'3',CriticalRules:'pathways2gc.com protected from outbound',TopPriority:'Review paused/unknown Instantly campaigns and provision expansion inboxes',GeneratedAt:last}],['Date','OverallHealth','ProductionInboxes','PlannedInboxes','DailyCapacity','CampaignsNeedingReview','ExpansionDomainsNeedingAction','CriticalRules','TopPriority','GeneratedAt']);"
"SERVICES\PlannerService.js","22","instantly","if (/revenue|sales|client|proposal|dreamers|campaign|orion|instantly|lead|pipeline|website|linkedin|usaspending|gsa|va fss|sam|government data/.test(text)) {"
"SERVICES\ProductionCOOEngine.js","38","GMAIL","{ name: ""GMAIL"", status: ""HEALTHY"" },"
"SERVICES\ProductionCOOEngine.js","39","INSTANTLY","{ name: ""INSTANTLY"", status: ""HEALTHY"" },"
"SERVICES\ProviderAuthorityRegistryService.js","70","instantly","key: ""instantly"","
"SERVICES\ProviderAuthorityRegistryService.js","71","Instantly","name: ""Instantly"","
"SERVICES\ProviderAuthorityRegistryService.js","81","Google","name: ""Google Workspace"","
"SERVICES\ProviderAuthorityRegistryService.js","90","namecheap","key: ""namecheap"","
"SERVICES\ProviderAuthorityRegistryService.js","91","Namecheap","name: ""Namecheap"","
"SERVICES\ProviderAuthorityRegistryService.js","140","instantly","instantly: {"
"SERVICES\ProviderAuthorityRegistryService.js","148","namecheap","namecheap: { credentialsPresent: Boolean(process.env.NAMECHEAP_API_USER && process.env.NAMECHEAP_API_KEY && process.env.NAMECHEAP_CLIENT_IP), writeEnabled: String(process.env.NAMECHEAP_WRITE_ENABLED || """").toLowerCase() === ""true"" }"
"SERVICES\ProviderControllerRegistryService.js","11","instantly","instantly: require(""./InstantlyProviderController""),"
"SERVICES\ProviderControllerRegistryService.js","13","namecheap","namecheap: require(""./NamecheapProviderController""),"
"SERVICES\ProviderRegistryService.js","110","instantly","if (/instantly|campaign|outbound|bounce|warmup|inbox/.test(value)) return this.getProvider(""instantly"");"
"SERVICES\ProviderRegistryService.js","111","google","if (/google workspace|gmail|user|alias|mailbox/.test(value)) return this.getProvider(""google_workspace"");"
"SERVICES\ProviderRegistryService.js","112","namecheap","if (/namecheap|domain|dns|dkim|spf|dmarc/.test(value)) return this.getProvider(""namecheap"");"
"SERVICES\ProviderRegistryService.js","113","ionos","if (/website|ionos|page|form|seo|publish/.test(value)) return this.getProvider(""website"");"
"SERVICES\ProviderRegistryService.js","114","linkedin","if (/linkedin|post|profile|connection/.test(value)) return this.getProvider(""linkedin"");"
"SERVICES\ProviderRegistryService.js","118","gmail","if (/email|gmail|reply|inbox/.test(value)) return this.getProvider(""email"");"
"SERVICES\ProviderRegistryService.js","126","instantly","id: ""instantly"","
"SERVICES\ProviderRegistryService.js","127","Instantly","name: ""Instantly"","
"SERVICES\ProviderRegistryService.js","141","Google","name: ""Google Workspace"","
"SERVICES\ProviderRegistryService.js","142","gmail","aliases: [""gmail"", ""workspace"", ""google admin""],"
"SERVICES\ProviderRegistryService.js","154","namecheap","id: ""namecheap"","
"SERVICES\ProviderRegistryService.js","155","Namecheap","name: ""Namecheap"","
"SERVICES\ProviderRegistryService.js","170","ionos","aliases: [""ionos"", ""cms"", ""seo"", ""landing page""],"
"SERVICES\ProviderRegistryService.js","182","linkedin","id: ""linkedin"","
"SERVICES\ProviderRegistryService.js","183","LinkedIn","name: ""LinkedIn"","
"SERVICES\ProviderRegistryService.js","185","LinkedIn","purpose: ""LinkedIn content and relationship operations."","
"SERVICES\ProviderRegistryService.js","240","gmail","aliases: [""gmail"", ""inbox"", ""reply""],"
"SERVICES\ProviderRouterService.js","17","instantly","instantly: ""MarketingProvider"","
"SERVICES\ProviderRouterService.js","22","linkedin","linkedin: ""MarketingProvider"","
"SERVICES\ProviderRouterService.js","29","usaspending","usaspending: ""OrionProvider"","
"SERVICES\ProviderSynchronizationService.js","13","instantly","const instantly = require(""./InstantlyProviderCompatibilityService"");"
"SERVICES\ProviderSynchronizationService.js","63","instantly","return { ok: false, provider: ""instantly"", status: ""MISSING_CREDENTIALS"", message: ""INSTANTLY_API_KEY not set; live read test skipped."" };"
"SERVICES\ProviderSynchronizationService.js","65","instantly","return await instantly.listCampaigns({ limit: 1 });"
"SERVICES\ProviderSynchronizationService.js","75","instantly","const inst = registry.providers.find(p => p.key === ""instantly"");"
"SERVICES\ProviderSynchronizationService.js","77","instantly","mismatches.push({ severity: ""ERROR"", provider: ""instantly"", message: ""INSTANTLY_API_KEY is present but authority registry does not mark Instantly executable."" });"
"SERVICES\ProviderSynchronizationService.js","80","instantly","mismatches.push({ severity: ""WARNING"", provider: ""instantly"", message: ""Instantly key is present but live read test did not pass."", detail: liveReadTest.message || liveReadTest.status });"
"SERVICES\ProviderSynchronizationService.js","82","instantly","const bind = capabilityBindings.bindings.instantly;"
"SERVICES\ProviderSynchronizationService.js","84","instantly","mismatches.push({ severity: ""ERROR"", provider: ""instantly"", message: ""Authority registry and capability binding disagree on Instantly executable state."" });"
"SERVICES\RealWorldIntegrationLayer.js","7","Gmail","* - Gmail (via API placeholder)"
"SERVICES\RealWorldIntegrationLayer.js","8","Instantly","* - Instantly (API)"
"SERVICES\RealWorldIntegrationLayer.js","18","gmail","this.gmail = config.gmail || null;"
"SERVICES\RealWorldIntegrationLayer.js","19","instantly","this.instantly = config.instantly || null;"
"SERVICES\RealWorldIntegrationLayer.js","27","GMAIL","// ðŸ“¬ GMAIL INTEGRATION"
"SERVICES\RealWorldIntegrationLayer.js","33","gmail","if (!this.gmail?.enabled) {"
"SERVICES\RealWorldIntegrationLayer.js","37","GMAIL","// REAL GMAIL API PLACEHOLDER"
"SERVICES\RealWorldIntegrationLayer.js","39","gmail","this.gmail.endpoint,"
"SERVICES\RealWorldIntegrationLayer.js","43","gmail","Authorization: `Bearer ${this.gmail.token}`"
"SERVICES\RealWorldIntegrationLayer.js","56","INSTANTLY","// âš¡ INSTANTLY OUTBOUND"
"SERVICES\RealWorldIntegrationLayer.js","62","instantly","if (!this.instantly?.enabled) {"
"SERVICES\RealWorldIntegrationLayer.js","67","instantly","`${this.instantly.baseUrl}/campaigns/run`,"
"SERVICES\RealWorldIntegrationLayer.js","71","instantly","Authorization: this.instantly.apiKey"
"SERVICES\ReplyIntelligenceEngine.js","185","INSTANTLY","// BOOKING FLOW (INSTANTLY OR CALENDLY)"
"SERVICES\ReplyIntelligenceEngine.js","206","instantly","if (!this.connectors?.instantly) return;"
"SERVICES\ReplyIntelligenceEngine.js","208","instantly","return await this.connectors.instantly.run({"
"SERVICES\RepositoryRegistryService.js","157","sqlite","if (p.includes(""/database"") || name.includes(""database"") || name.includes(""db"") || haystack.includes(""sqlite"") || haystack.includes(""better-sqlite3"")) types.push(""database"");"
"SERVICES\RepositoryRegistryService.js","222","instantly","[""marketing_operations"", [""instantly"", ""linkedin"", ""website"", ""campaign"", ""b12"", ""outreach""]],"
"SERVICES\RepositoryRegistryService.js","224","sam.gov","[""government_data"", [""sam.gov"", ""usaspending"", ""gsa"", ""elibrary"", ""forecast"", ""rfi"", ""sources sought""]],"
"SERVICES\RepositoryRegistryService.js","229","instantly","[""email_outbound_operations"", [""instantly"", ""inbox"", ""campaign"", ""bounce"", ""warmup""]],"
"SERVICES\RepositoryRegistryService.js","360","instantly","if (p.includes(""instantly"")) return ""Marketing"";"
"SERVICES\TaskRouterService.js","255","instantly","if (/instantly|campaign|outbound|email|inbox|warmup|bounce/.test(text)) {"
"SERVICES\TaskRouterService.js","263","usaspending","if (/orion|contractor|buyer|vehicle|recompete|sam|gsa|usaspending/.test(text)) {"
"SERVICES\WorkforceExecutionService.js","76","instantly","return /instantly|campaign|deliverability|bounce|inbox|lead upload|email outreach|paused campaign|active campaign/.test(text);"
"SERVICES\WorkforceExecutionService.js","91","instantly","String(payload.capability || """").toLowerCase().includes(""instantly.read"") ||"
"SERVICES\WorkforceExecutionService.js","94","instantly","String(payload.provider || """").toLowerCase() === ""instantly"""
"SERVICES\WorkforceExecutionService.js","99","instantly","return /run instantly coo operator|campaign readiness|paused instantly|active instantly|audit campaigns/.test(text);"
"SERVICES\WorkforceExecutionService.js","351","Instantly","""Review browser session, Instantly login state, and campaign operator output."""
"SERVICES\WorkforceExecutionService.js","371","Instantly","recommendations.push(`Inspect ${drafts.length} draft Instantly campaign(s) for leads, inbox assignment, sequence, schedule, and launch readiness.`);"
"SERVICES\WorkforceExecutionService.js","375","Instantly","recommendations.push(`Diagnose ${paused.length} paused Instantly campaign(s) for bounce, domain, inbox, or lead issues before resuming.`);"
"SERVICES\WorkforceExecutionService.js","379","Instantly","recommendations.push(`Monitor ${active.length} active Instantly campaign(s) for bounce rate, reply rate, lead exhaustion, and inbox capacity.`);"
"SERVICES\WorkforceExecutionService.js","383","Instantly","recommendations.push(`Review ${actions.failed.length} failed Instantly action(s).`);"
"SERVICES\WorkforceExecutionService.js","387","Instantly","recommendations.push(""Instantly campaign inventory was captured successfully. Continue monitoring."");"
"SERVICES\WorkforceExecutionService.js","400","Instantly","provider: payload.provider || ""Instantly"","
"SERVICES\WorkQueueService.js","401","Instantly","title: ""Review paused Instantly campaigns"","
"SERVICES\InstantlyCampaignInventoryService.js","15","instantly","const OUT_DIR = path.join(ROOT, ""DATA"", ""instantly"");"
"SERVICES\InstantlyExecutiveAdvisor.js","17","instantly","""instantly"","
"SERVICES\InstantlyExecutiveAdvisor.js","25","instantly","""instantly"""
"SERVICES\BusinessOperationsBridgeService.backup_20260710_172805.js","90","INSTANTLY","if (p.toUpperCase() === ""INSTANTLY"") return ""INSTANTLY"";"
"SERVICES\BusinessOperationsBridgeService.backup_20260710_172805.js","92","linkedin","if (p.toLowerCase() === ""linkedin"") return ""LinkedIn"";"
"SERVICES\BusinessOperationsBridgeService.backup_20260710_172805.js","93","GOOGLE","if (p.toUpperCase() === ""GOOGLE"") return ""GOOGLE"";"
"SERVICES\BusinessOperationsBridgeService.backup_20260710_172805.js","112","instantly","if (/instantly|campaign|email|lead|outbound|revenue|sales|crm|pipeline|proposal|deal/.test(text)) {"
"SERVICES\BusinessOperationsBridgeService.backup_20260710_172805.js","128","linkedin","if (/linkedin|post|article|comment|engagement/.test(text)) {"
"SERVICES\BusinessOperationsBridgeService.backup_20260710_172805.js","129","LinkedIn","return ""LinkedIn"";"
"SERVICES\Browser\BrowserSessionEnroller.js","19","instantly","async enroll(system = ""instantly"", url) {"
"SERVICES\Browser\BrowserSessionEnroller.js","73","instantly","case ""instantly"":"
"SERVICES\Browser\BrowserSessionEnroller.js","74","instantly","return ""https://app.instantly.ai"";"
"SERVICES\Browser\BrowserSessionEnroller.js","75","google","case ""google"":"
"SERVICES\Browser\BrowserSessionEnroller.js","76","google","return ""https://mail.google.com"";"
"SERVICES\Browser\BrowserSessionEnroller.js","77","namecheap","case ""namecheap"":"
"SERVICES\Browser\BrowserSessionEnroller.js","78","namecheap","return ""https://ap.www.namecheap.com"";"
"SERVICES\Browser\BrowserSessionEnroller.js","80","google","return ""https://google.com"";"
"SERVICES\Browser\BrowserSessionManager.js","5","playwright","const { chromium } = require(""playwright"");"
"SERVICES\Browser\Workers\InstantlyCampaignOperator.js","42","instantly","this.session = ""instantly"";"
"SERVICES\Browser\Workers\InstantlyCampaignOperator.js","43","instantly","this.baseUrl = ""https://app.instantly.ai/app/campaigns"";"
"SERVICES\Browser\Workers\InstantlyCampaignOperator.js","124","Instantly","category: ""Instantly COO Control"","
